smiles,qed,sas,gsk3b_score,jnk3_score,logP,weight
CSCc1nc(C=O)cs1,0.652979902,3.044482004,-4,-4.1,1.8186,172.9969058
CCn1cnc(NCCS)n1,0.654933166,3.05396113,-4.3,-4.2,0.6397,172.0782674
CC(C)OCc1cnsc1,0.669733507,3.087815521,-4.4,-4.4,2.0681,157.056135
CNc1ncc(C2CC2)cn1,0.69019351,2.385629617,-5.2,-5.2,1.3957,149.0952974
CCCn1cncc1I,0.716780564,3.0385837,-4.1,-4.1,1.8977,235.9810463
Cc1ccnc(NCCO)n1,0.650434095,2.162563612,-5.1,-5,0.18922,153.090212
CCNc1snnc1OCC,0.746617075,2.969084207,-4.7,-4.8,1.3686,173.062283
CCOc1nscc1OC,0.670156739,2.955866619,-4,-4.2,1.5504,159.0353995
CCNc1ncc(I)nn1,0.7923252,3.154959477,-5.6,-4.8,0.908,249.9715442
CCCc1scc(F)c1N,0.704236725,3.005377059,-4.5,-4.6,2.4219,159.0517985
NCc1csc(CCF)n1,0.719097064,2.926507828,-4.1,-4.5,1.1138,160.0470475
Cc1c(I)cnn1C(=O)O,0.708228231,3.099334455,-5.2,-5.1,1.32222,251.9395754
CNc1ncc(C2CC2)s1,0.704946095,2.842590246,-4.6,-4.7,2.0622,154.0564693
N#Cc1cscc1NCCO,0.708192628,3.007679244,-4.9,-4.8,1.02398,168.0357339
NCc1csc(C(F)F)n1,0.719616822,2.97765911,-4.5,-4.7,1.5394,164.0219756
CCNc1ncc(CS)nn1,0.656657423,3.05308123,-5.2,-4.7,0.7332,170.0626173
Nc1csc(CCCF)n1,0.72944085,2.99907651,-4.7,-4.5,1.6274,160.0470475
c1cc(-c2cscn2)c[nH]1,0.662478288,3.106249367,-4.7,-4.8,2.1382,150.0251692
CCCc1[nH]ncc1I,0.781010104,3.110018776,-4.4,-4.6,1.9668,235.9810463
C=CNc1ncc(F)c(N)n1,0.659423593,3.096275721,-5,-5.3,0.7533,154.0654744
CCOc1ncc(N)s1,0.676323317,3.028581238,-4.4,-4.1,1.124,144.0357339
CCCNc1ncnc(O)n1,0.658947204,2.772576019,-5.1,-5,0.3991,154.0854609
COc1csc(OC)c1N,0.70795903,3.019705264,-4.2,-4.4,1.3475,159.0353995
C=CCCc1csc(N)n1,0.674614285,2.699495191,-4.4,-4.6,1.8439,154.0564693
CSCCc1cnc[nH]1,0.68908534,2.689491913,-3.8,-3.9,1.3152,142.0564693
Ic1ccc2c(c1)CCN2,0.691070776,2.484058757,-5.6,-5.4,2.2592,244.9701473
CSc1nc(CCF)cs1,0.657384338,2.971789696,-4.2,-4.3,2.377,177.0082195
CC(C)Nc1nncc(F)n1,0.68863118,3.010092644,-5.3,-5.2,0.831,156.0811245
CNC(=O)Cc1csnn1,0.647929003,2.863497938,-5,-4.7,-0.1734,157.0309828
NCc1coc(C2CC2)n1,0.663130092,2.816391345,-4.6,-4.7,1.0107,138.0793129
CN(C)CCc1cscn1,0.654430852,2.468160575,-3.8,-4.1,1.2472,156.0721194
CCCCc1csc(S)n1,0.693478577,3.004347938,-4.3,-4.4,2.7744,173.0332914
Cc1ncc(CCO)s1,0.669276508,2.529444007,-4.2,-4.2,0.98632,143.0404849
CNCc1cscc1C,0.661633972,2.831157238,-4,-4.2,1.77592,141.0612204
CNCCc1ccoc1,0.652610094,2.451103747,-4.3,-4.2,1.0415,125.084064
NCCc1csc(F)c1,0.66825505,2.967420007,-4.2,-4.4,1.3884,145.0361485
OCc1nc(CCF)cs1,0.720912164,2.880919367,-4.3,-4.6,1.1474,161.0310631
CCOc1cc(I)cnn1,0.745456976,2.93475618,-4.6,-4.7,1.4799,249.9603108
Cc1n[nH]c(CC(C)C)n1,0.670830964,3.030669367,-5.3,-4.8,1.31162,139.1109474
CCCNc1csc(O)n1,0.702966641,3.140777059,-4.6,-4.7,1.6706,158.0513839
COCc1cnc(N)s1,0.669655572,2.700815084,-4,-4.2,0.8717,144.0357339
C=Cc1cnc(NC)nc1C,0.691519004,2.851701875,-5.2,-5.1,1.46972,149.0952974
CC(C)Nc1nc(N)cs1,0.684393152,2.728300136,-4.6,-4.7,1.5456,157.0673684
CCCc1nc(CN)cs1,0.720862683,2.400878158,-4.6,-4.7,1.5543,156.0721194
Nc1csc(OC2CC2)n1,0.700978523,3.0499364,-4.6,-4.7,1.2665,156.0357339
Cc1nc(OCCN)cs1,0.707099213,2.752575411,-4.3,-4.4,0.78902,158.0513839
Oc1csc(CCCF)n1,0.73219628,3.07695618,-4.9,-4.8,1.7508,161.0310631
CCSc1nc(NC2CC2)n[nH]1,0.696059408,2.87539586,-5.1,-4.9,1.491,184.0782674
N#Cc1cscc1C(N)=O,0.643791408,2.939136033,-4.8,-4.8,0.71868,152.0044337
CNc1ncc(F)c(CI)n1,0.652828716,3.043115721,-5,-5,1.5924,266.9668734
CNc1nc(SC)n(C)n1,0.63923679,2.985823213,-4.2,-4.2,0.5787,158.0626173
CCOc1cncc(I)n1,0.745456976,2.914342993,-4.4,-4.4,1.4799,249.9603108
NCc1ccnc(NCCF)n1,0.682519478,2.734356494,-4.9,-5,0.3167,170.0967746
CCc1scc(C)c1I,0.672992184,3.108851084,-4.5,-4.6,3.22352,251.9469693
OCCCc1nccs1,0.68616789,2.36516706,-4.2,-4.3,1.068,143.0404849
OCCc1cc(O)cs1,0.649431123,3.080770161,-4.4,-4.3,0.9885,144.0245005
CCCNc1ccoc1N,0.671212044,2.834475411,-4.4,-4.4,1.6837,140.094963
CC(=O)Cc1csc(I)n1,0.765642559,3.032756546,-4.6,-4.7,1.8792,266.9214828
CC(C)Nc1nncs1,0.678871829,2.679386776,-4.3,-4.6,1.3584,143.0517183
CNCc1cscn1,0.638729033,2.585359166,-3.6,-3.7,0.8625,128.0408193
CCCNc1ncnc(F)n1,0.703860474,2.56489711,-4.7,-5.1,0.8326,156.0811245
NC(=O)OCc1csnn1,0.664977839,2.951984751,-4.8,-4.9,0.1334,159.0102474
c1ncc(NCC2CC2)o1,0.687329496,3.055093239,-4.7,-4.7,1.4965,138.0793129
CCc1cnc(NC)s1,0.680084969,2.5839757,-4.4,-4.1,1.7472,142.0564693
NCCNc1ncc(F)cn1,0.645480972,2.423201825,-4.8,-4.8,-0.0137,156.0811245
CNc1ncc(C)c(NC)n1,0.659806651,2.482900336,-5.2,-4.9,0.86842,152.1061964
Cc1cscc1NC1CC1,0.688367936,2.706116619,-4.7,-4.7,2.63082,153.0612204
CCNc1nccc(CO)n1,0.659587432,2.367410758,-5.1,-5,0.4007,153.090212
CCNc1ncc(NC)nn1,0.655472034,2.733319939,-5,-4.8,0.3451,153.1014454
Cc1nc(CO)c(C)s1,0.641512379,2.644941469,-4.6,-4.5,1.25224,143.0404849
CNC(C)c1nccs1,0.675238402,2.91518954,-3.9,-4.2,1.4235,142.0564693
S=c1[nH]nc(NC2CC2)s1,0.669645104,2.979919367,-4.9,-4.5,1.77499,173.0081392
CSc1cn[nH]c1C1CC1,0.659991622,3.011364971,-4.6,-4.6,2.009,154.0564693
C=CCc1cnc(NC)nc1,0.657033529,2.658827632,-5,-5.1,1.2468,149.0952974
CN(C)c1ccsc1N,0.641814573,2.85987993,-4,-4.4,1.3963,142.0564693
CCCc1scc(N)c1N,0.686380385,3.006900136,-4.5,-4.6,1.865,156.0721194
NCc1nc(C(=O)O)cs1,0.648608219,2.351469367,-4.8,-4.8,0.3,158.0149984
CCCCc1nc(F)cs1,0.660289552,2.750874312,-4.5,-4.6,2.6248,159.0517985
CNC(=O)CSc1csc(N)n1,0.704462537,2.803840862,-4.7,-4.9,0.5634,203.0187039
CC(C)CCc1ccn[nH]1,0.679546751,2.535848488,-5.3,-4.8,1.9983,138.1156984
CNCc1cncs1,0.638729033,2.764022712,-3.6,-3.8,0.8625,128.0408193
COc1cnc(CN)s1,0.661214639,3.147425546,-4.1,-4,0.6104,144.0357339
CC(=O)Nc1nsc(C)n1,0.655763885,2.921130905,-4.9,-4.8,0.80492,157.0309828
Ic1cnc2[nH]ncc2c1,0.715358041,2.915586078,-5.1,-5.1,1.5625,244.9449951
Cc1ccnc(N)c1I,0.691803539,2.656676084,-4.6,-4.9,1.57682,233.9653962
CCc1nsc(CN)n1,0.657751525,3.126163392,-4.3,-4.4,0.5592,143.0517183
CCc1cnc(NC)nc1I,0.651329743,2.991248029,-4.8,-5,1.6853,262.9919453
CCc1ncsc1CO,0.674405535,2.978807084,-4.2,-4.2,1.1978,143.0404849
CNc1ncc(CSC)cn1,0.741512106,2.637964604,-4.7,-4.5,1.3813,169.0673684
Cc1csc(C(=O)O)n1,0.641118486,2.342778007,-4.4,-4.6,1.14972,143.0040994
CNCc1nccs1,0.638729033,2.464795287,-3.5,-3.7,0.8625,128.0408193
Cc1nc(CSCO)cs1,0.708827005,2.744841345,-4.4,-4.5,1.63452,175.0125559
COc1cc(C)c(I)cn1,0.709968421,2.479766803,-4.8,-4.7,2.00322,248.9650619
COc1ncsc1CO,0.663803481,2.984362161,-4.1,-4.3,0.644,145.0197495
O=c1[nH]cc(F)cc1I,0.675765765,3.000014546,-4.9,-4.9,1.1186,238.9243399
CNc1nc(CN)cs1,0.638559973,2.60143293,-4,-4.1,0.6435,143.0517183
NCCCc1ccc(O)o1,0.656380067,2.956237499,-4.6,-4.9,0.8765,141.0789786
C=C(CNC)c1ccsc1,0.699841929,3.037722114,-4.5,-4.5,1.9807,153.0612204
c1nsc(NC2CC2)n1,0.670106068,2.899660552,-4.2,-4.3,1.1124,141.0360682
CCc1cnn(C)c1I,0.676744849,3.044633776,-4.3,-4.4,1.5871,235.9810463
CC(C)Cc1[nH]ncc1F,0.669101707,3.001218085,-4.9,-5,1.7473,142.0906266
CCNC(=O)Nc1css1,0.664322301,3.073064238,-4.2,-4.5,1.951,176.0078049
CC(C)Cc1csc(O)n1,0.71232763,2.982623213,-5.1,-4.9,2.0472,157.056135
OCCCc1ccco1,0.659839953,2.027555226,-4.7,-4.4,1.2045,126.0680796
CNc1cnn(CCF)c1,0.68070861,2.845042993,-4.1,-4.4,0.8943,143.0858755
CSCCc1cncs1,0.669199606,2.98592209,-3.6,-3.9,2.0486,159.0176413
S=c1[nH]nc(N2CCC2)s1,0.651583229,2.862860026,-4.8,-4.7,1.41079,173.0081392
Cc1c(I)cncc1I,0.65921116,3.020114546,-4.6,-4.5,2.59922,344.8511452
NC(=O)NCc1cnsc1,0.648405777,3.082628158,-4.7,-5,0.3114,157.0309828
Cn1ncc(C2CC2)c1I,0.693855351,2.947812956,-4.7,-4.9,1.9021,247.9810463
Nc1nc(C2=CC2)cs1,0.638508342,2.982645238,-4.6,-4.4,1.5124,138.0251692
COC(=O)Nc1cnsc1,0.670186818,3.10444574,-4.4,-4.5,1.3214,158.0149984
CC(C)COc1cnsn1,0.66942571,2.981427608,-4.4,-4.6,1.5729,158.0513839
NC(=O)COc1cnsc1,0.673321119,3.152422663,-4.6,-4.7,0.0072,158.0149984
CCc1csc(CCO)n1,0.71576184,2.447158927,-4.5,-4.5,1.2403,157.056135
Nc1nc(NC2CCC2)no1,0.652401912,2.92545989,-5.6,-5.3,0.6162,154.0854609
CC(=CCO)c1ccsc1,0.691621107,2.813978158,-4.8,-4.9,2.1437,154.0452359
CSCCc1csc(C)n1,0.695687523,2.468150685,-4,-4.3,2.35702,173.0332914
CCS(=O)(=O)c1cscn1,0.674998437,2.968520649,-4.6,-5,0.9367,176.9918205
CC(C)CCc1ncn[nH]1,0.687194175,2.48658585,-4.8,-4.8,1.3933,139.1109474
Cn1nc(NC2CC2)nc1F,0.678710764,3.067637259,-4.8,-4.8,0.5285,156.0811245
CCOc1cn[nH]c1F,0.646692731,2.909465546,-4.4,-4.5,0.9475,130.0542411
Oc1cc(F)ccc1I,0.686179392,2.246114546,-4.7,-5.1,2.1359,237.929091
Nc1sccc1C(F)F,0.650791356,3.088756853,-4.5,-4.4,2.2679,149.0110766
c1cc(CSC2CC2)cs1,0.671265266,2.606945759,-4.1,-4.3,3.1437,170.0223923
Cc1scnc1CCO,0.669276508,2.915718469,-4.1,-4.2,0.98632,143.0404849
CCC(=O)Cc1cscn1,0.664153681,2.676950685,-4.5,-4.6,1.6647,155.0404849
CCCCNc1snnc1F,0.709956769,2.97901324,-4.7,-4.8,1.8892,175.0579465
O=C(O)C=Cc1cscn1,0.65351421,2.849992993,-4.7,-4.7,1.2409,155.0040994
CC(=O)Cc1csc(N)n1,0.690426505,2.432105264,-4.7,-4.8,0.8568,156.0357339
CC(C)c1nsc(N)n1,0.643191187,2.875820315,-4.4,-4.5,1.2437,143.0517183
CCONc1ncc(I)cn1,0.663280099,3.10993979,-5.3,-4.7,1.4446,264.9712099
O=C(O)Cc1csc(F)n1,0.700884433,2.798510392,-4.9,-4.6,0.9093,160.9946776
O=C(CO)Nc1cscn1,0.640049239,2.856723213,-4.5,-4.6,0.0739,158.0149984
CNc1ncc(C(N)=O)s1,0.647690319,2.686982187,-4.6,-4.7,0.2837,157.0309828
C=Cc1csc(CCO)n1,0.713776064,3.095242993,-4.5,-4.6,1.3209,155.0404849
CCNc1ncc(C)c(F)n1,0.655013763,2.711038798,-5.2,-5.1,1.35592,155.0858755
NCCc1csc(CN)n1,0.653866708,2.583751235,-4.3,-4.4,0.103,157.0673684
CNc1ncc(CF)c(C)n1,0.698998608,2.747841875,-5,-5,1.29622,155.0858755
CSCc1sccc1N,0.715556363,2.960485853,-3.9,-4,2.1933,159.0176413
C=C(CCC)c1csc(C)n1,0.672986672,2.82164649,-4.9,-5,3.26482,167.0768704
CCCNc1nscc1N,0.699503929,3.101908927,-4.5,-4.7,1.5472,157.0673684
Cc1cc(OCF)n[nH]1,0.648655174,3.115346776,-4.4,-4.6,1.02392,130.0542411
CCCC(=O)Nc1ncsn1,0.744833785,3.044778004,-4.9,-5,1.2767,171.0466329
OCc1csc(C(F)F)n1,0.721131063,2.92105911,-4.6,-4.9,1.573,165.0059912
Sc1csc(N2CCC2)n1,0.64821843,3.0742364,-4.2,-4.5,1.6419,172.0128903
CCc1csc(OCO)n1,0.669769905,3.046524312,-4.9,-4.8,1.0341,159.0353995
CCCc1cn[nH]c1I,0.781010104,3.113026161,-4.6,-4.5,1.9668,235.9810463
C=C(C)Nc1ncc(N)cn1,0.659843935,2.824780336,-4.9,-5,1.0043,150.0905463
CNc1cnnc(OC)c1,0.648730778,2.78490618,-4.5,-4.7,0.5269,139.0745619
CONc1ncc(CF)cn1,0.662523318,3.035751205,-4.8,-4.9,0.9194,157.0651401
CCCc1csc(SC)n1,0.651869153,2.490433103,-4.4,-4.5,2.8175,173.0332914
Cc1cscc1CCN,0.664215802,2.8604557,-4.3,-4.4,1.55772,141.0612204
NCCNc1nccs1,0.648009694,2.483258776,-4,-4.2,0.5137,143.0517183
OCCOc1nncs1,0.647081401,3.039059368,-4.5,-4.7,-0.0908,146.0149984
Nc1nc(CCCF)cs1,0.72944085,2.707016619,-4.3,-4.5,1.6274,160.0470475
CCNc1nscc1OC,0.724871137,3.060147938,-4,-4.2,1.5835,158.0513839
CC(C)COc1c[nH]cn1,0.689512559,3.120734751,-4.7,-4.5,1.4445,140.094963
CNc1cscc1SC,0.665393713,3.1566637,-3.6,-3.7,2.5117,159.0176413
CCNc1n[nH]c(CSC)n1,0.713769322,2.969669319,-4.5,-4.5,1.0995,172.0782674
COCc1csnc1OC,0.66574312,3.108832004,-4.3,-4.3,1.2981,159.0353995
CCc1cc(C2CC2)n[nH]1,0.659992384,2.698184751,-5.1,-4.9,1.8495,136.1000484
C=C(N)c1csc(C)n1,0.639694456,2.954218392,-4.3,-4.8,1.38092,140.0408193
FCCNc1nccs1,0.699001228,2.748348717,-3.8,-4,1.5245,146.0313974
CCNc1noc(C)n1,0.638282006,2.874146776,-5,-4.6,0.80982,127.0745619
CC(C)c1cscc1I,0.671091714,3.1304107,-4.4,-4.5,3.4761,251.9469693
Cc1nc(CSCN)cs1,0.70740828,2.856080356,-4,-4.2,1.60092,174.0285403
CC(C)Cc1nc(I)cs1,0.750614616,3.022864238,-4.6,-4.7,2.9462,266.9578683
CC(C)CNc1cnn(C)c1,0.71259952,2.295137259,-4.7,-4.6,1.488,153.1265975
C=CCCc1cc(N)cs1,0.663085685,3.015988597,-4.6,-4.7,2.4489,153.0612204
Nc1cscc1OCCO,0.682256785,2.870692993,-4.5,-4.5,0.7014,159.0353995
Oc1cnc(NC2CCC2)nn1,0.670610382,2.840132964,-5.6,-5.6,0.5416,166.0854609
CSCCNc1ncn(C)n1,0.674980257,2.960276267,-4.2,-4.3,0.59,172.0782674
CC(C)COc1ncn[nH]1,0.678156944,2.942064971,-4.7,-4.6,0.8395,141.090212
CNc1nc(I)nc(OC)n1,0.790907651,3.070323413,-4.9,-5,0.5265,265.9664588
CC(C)=CNc1ncccn1,0.696457422,2.757934828,-5.1,-5,1.8122,149.0952974
c1nocc1NC1CC1,0.6443208,2.888157593,-4.4,-4.4,1.2489,124.0636629
CN(CCN)c1cscn1,0.695936625,3.108154532,-3.9,-4.2,0.538,157.0673684
OCCc1nc(CO)cs1,0.660700878,2.582772114,-4.6,-4.7,0.1702,159.0353995
CCNc1ncsc1C,0.68164894,2.938365238,-4.1,-4.2,1.88332,142.0564693
c1nc(NCCC2CC2)cs1,0.746150463,2.781186875,-4.7,-4.7,2.3551,168.0721194
NCc1csc(CCO)n1,0.657355711,2.637350685,-4.3,-4.6,0.1366,158.0513839
CCNc1csc(N)c1F,0.693060375,3.057474495,-4.5,-4.5,1.9012,160.0470475
C=C(S)CNc1ncccn1,0.666911438,3.005441527,-4.6,-4.6,1.332,167.0517183
CNc1ncn(COC)n1,0.641147203,2.972422663,-4.3,-4.3,-0.0763,142.0854609
Cc1nc(OCCF)cs1,0.673980605,2.934400136,-4.6,-4.3,1.79982,161.0310631
OCc1ncncc1I,0.72490515,3.060305546,-4.5,-4.3,0.5735,235.9446608
COc1cc(I)c(C)nn1,0.706381976,2.993920649,-5,-4.8,1.39822,249.9603108
CCCc1coc(N)n1,0.647532406,2.795101853,-4.5,-4.5,1.2093,126.0793129
CC(=O)Cc1csc(N)c1,0.702247672,2.962561674,-4.7,-4.8,1.4618,155.0404849
CCNc1nc(C)sc1C,0.709642574,2.825433469,-4.5,-4.5,2.19174,156.0721194
C=CCNc1noc(CC)n1,0.660797282,3.049454431,-5.6,-4.7,1.2299,153.090212
CCNc1ncc(F)c(I)n1,0.65365324,2.954052644,-5.1,-4.9,1.6521,266.9668734
COCc1csc(SF)n1,0.710227811,3.123597938,-4.1,-4.4,2.2661,178.987484
CNc1cscc1N1CC1,0.65086201,2.766406729,-4,-4.3,1.6098,154.0564693
Nc1cncc(I)c1F,0.693666656,3.116126084,-4.5,-4.7,1.4075,237.9403243
CCc1nc(C(F)F)cs1,0.652706017,2.796100136,-4.5,-4.6,2.6431,163.0267267
CCCCNc1snnc1O,0.676587416,2.995083711,-5,-5,1.4557,173.062283
OCCc1scnc1F,0.671329693,3.084331392,-4.3,-4.7,0.817,147.015413
Cc1cnc(I)c(C)n1,0.638189289,2.9771857,-4.5,-4.6,1.69804,233.9653962
c1nsc(-c2ccsc2)n1,0.652424128,3.034447828,-4.7,-4.9,2.2666,167.9815901
CCCCc1nc[nH]c1F,0.685506405,2.939928707,-4.8,-4.7,1.8914,142.0906266
FCCCNc1nccnn1,0.649860609,2.873657548,-5.5,-4.8,0.6431,156.0811245
COc1nscc1C(N)=O,0.670549517,3.01074629,-4.5,-5.1,0.2506,158.0149984
CCCOc1ncc[nH]1,0.66034838,2.807876528,-4.1,-4.1,1.1985,126.0793129
CCSc1nc(CF)cs1,0.658340936,2.9050364,-4.1,-4.2,2.7246,177.0082195
C=CNc1ncnc(OC)n1,0.680351213,3.14290257,-4.8,-4.7,0.4356,152.0698109
OCc1nc(CI)cs1,0.642376947,3.07828893,-4.2,-4.3,1.5704,254.9214828
CCc1csc(C(N)=S)n1,0.684166248,2.840274495,-4.4,-4.5,1.3397,172.0128903
CCc1ccc(I)cc1,0.652831106,1.6131277,-4.9,-5,2.8536,231.9748983
COCNc1ccsc1,0.650906959,2.765054634,-3.8,-4.3,1.7639,143.0404849
CNc1cc(C2CC2)[nH]n1,0.645196004,2.645712773,-5,-4.9,1.3288,137.0952974
CCN(C)Cc1cscn1,0.660445391,2.564158927,-4.1,-4.2,1.5948,156.0721194
CC(C)CNC1=NCCS1,0.655475658,2.882407828,-4.5,-4.4,1.3348,158.0877694
CCc1[nH]ncc1C1CC1,0.659992384,2.805378707,-4.9,-4.9,1.8495,136.1000484
CCNc1ncc(C)c(N)n1,0.657523294,2.411200336,-5.1,-5.2,0.79902,152.1061964
CC(C)c1ccsc1N,0.638399313,2.719347238,-4.6,-4.6,2.4537,141.0612204
CCSCc1ncc[nH]1,0.694983703,2.867185995,-3.7,-3.9,1.6628,142.0564693
CC(C)c1nc(CN)cs1,0.707821848,2.488043726,-4.4,-4.7,1.7252,156.0721194
CC(=O)Cc1csc(O)n1,0.695781144,3.056300136,-4.7,-4.8,0.9802,157.0197495
NCc1ccnc(NC2CC2)n1,0.682840166,2.367299027,-5,-5.1,0.5096,164.1061964
CCC=Cc1csc(N)n1,0.708482733,2.929722114,-4.6,-4.8,2.1485,154.0564693
CNCc1nnc(C)s1,0.657244451,2.585482161,-4.8,-4.4,0.56592,143.0517183
CCc1csnc1C(=O)O,0.705576471,3.019792444,-5.1,-5.1,1.4037,157.0197495
COCc1csc(NO)n1,0.649760056,2.792041894,-4.9,-4.5,1.0906,160.0306485
CCc1csc(C(C)O)n1,0.709224488,3.018044232,-4.6,-4.8,1.7588,157.056135
CNc1nn(C)cc1I,0.740046378,3.058266469,-4,-4.2,1.0664,236.9762953
C=CNc1nc(CN)cs1,0.688244483,3.113030356,-4.2,-4.4,1.1572,155.0517183
CNc1nc(N(C)C)cs1,0.69999458,2.950920649,-4.2,-4.3,1.2508,157.0673684
CNc1nccnc1I,0.740967083,3.009019392,-4.3,-4.3,1.1229,234.9606452
Cc1nc(OCCO)cs1,0.709696224,2.65265563,-4.5,-4.5,0.82262,159.0353995
Nc1nc(CCS)cs1,0.63798441,3.004749238,-3.7,-3.9,1.1976,160.0128903
Nc1nc(COCF)cs1,0.725284866,2.989962773,-4.3,-4.4,1.1689,162.0263121
CC=CNc1ncc(N)cn1,0.659843935,3.09582118,-4.8,-5,1.0043,150.0905463
Nc1nc(CC(F)F)cs1,0.719508148,2.912638597,-4.4,-4.8,1.5329,164.0219756
CCc1nnsc1NC(C)=O,0.72344582,2.744735721,-4.9,-5.2,1.0589,171.0466329
CCCc1csc(N)c1N,0.686380385,2.894500136,-4.6,-4.7,1.865,156.0721194
CCn1ncc(CN)c1C,0.654100281,2.377443726,-4.5,-4.4,0.67012,139.1109474
FCc1cc(I)ccn1,0.681700782,2.945094469,-4.3,-4.4,2.1557,236.9450754
CNc1nc(CCF)cs1,0.72753164,2.800903433,-4.2,-4.6,1.6968,160.0470475
CCCNc1ncns1,0.693866202,2.817536883,-4.2,-4.1,1.36,143.0517183
NCc1nc(C2CC2)ns1,0.689214966,3.100885301,-4.7,-4.6,0.8742,155.0517183
CCCc1csc(OC)n1,0.670016388,2.58150618,-4.4,-4.7,2.1042,157.056135
NCCCc1nc(I)cs1,0.846273429,3.094432004,-4.1,-4.5,1.639,267.9531173
CNc1cncc2cscc12,0.699370888,3.058209471,-4.8,-4.7,2.338,164.0408193
COc1cscc1CO,0.676502839,2.707954161,-4.1,-4.4,1.249,144.0245005
CCNc1ncc(C)s1,0.68164894,2.426916007,-4.3,-4.1,1.88332,142.0564693
CC(C)CSNc1ncccn1,0.726073017,3.026111245,-5.6,-5.2,2.1927,183.0830184
CCCc1nocc1CO,0.685648008,2.961751235,-4.8,-5,1.1194,141.0789786
CCC(O)c1csc(C)n1,0.710832259,3.018526284,-4.6,-4.8,1.89492,157.056135
CNC(C)c1csc(N)n1,0.673194959,3.092439104,-4.3,-4.6,1.0057,157.0673684
O=C(O)c1nc(F)cs1,0.64369931,3.090949161,-4.5,-4.7,0.9804,146.9790275
CCC(C)Cc1cscn1,0.653717148,3.015594965,-4.4,-4.6,2.7317,155.0768704
CCNc1csnc1C,0.68164894,3.160850776,-4,-4.2,1.88332,142.0564693
COc1cnncc1I,0.684298541,3.045130161,-4.3,-4.5,1.0898,235.9446608
NCCc1nc(CO)cs1,0.657355711,2.539720466,-4.4,-4.6,0.1366,158.0513839
CONCc1ccsc1,0.645655168,2.74730493,-4.2,-4.3,1.3991,143.0404849
CC(C)Nc1n[nH]c(=O)s1,0.665822616,3.044669367,-4.6,-4.8,0.6517,159.0466329
CCc1cc(C2CC2)[nH]n1,0.659992384,2.723310575,-5,-5.1,1.8495,136.1000484
OCc1csc(CCF)n1,0.720912164,2.871929257,-4.3,-4.6,1.1474,161.0310631
CCCc1sccc1N,0.671490385,2.459144315,-4.2,-4.4,2.2828,141.0612204
NC(=O)c1ccc(I)o1,0.739893643,2.697170315,-5.1,-4.8,0.9831,236.9286764
CC=Cc1ccncc1I,0.692961627,2.890250685,-4.8,-5,2.7193,244.9701473
CCOc1cnc(I)cn1,0.745456976,2.908290246,-4.5,-4.6,1.4799,249.9603108
CCCc1csc(N)c1O,0.689240306,2.914038597,-4.7,-4.9,1.9884,157.056135
COc1csc(C)c1O,0.650516808,2.781874161,-4.3,-4.8,1.77072,144.0245005
CC(C)Cc1csc(I)n1,0.750614616,2.959079623,-4.6,-4.7,2.9462,266.9578683
N#CCOc1csc(N)n1,0.67936187,3.109311674,-4.3,-4.4,0.62768,155.0153328
CSc1cnccc1CO,0.653300182,2.553334202,-4.3,-4.4,1.2958,155.0404849
COCCc1csc(N)n1,0.711041484,2.373269916,-4.3,-4.5,0.9142,158.0513839
CC(C)Oc1nc(O)cs1,0.712821374,3.105023213,-4.6,-4.8,1.6359,159.0353995
C=CCOc1cscc1N,0.676421645,3.059336949,-4.3,-4.3,1.8951,155.0404849
COc1cc(I)cc(N)n1,0.763437427,2.774561674,-4.9,-4.9,1.277,249.9603108
CCCOc1ncn[nH]1,0.646192773,2.889132149,-4.4,-4.5,0.5935,127.0745619
CCc1nc(NC(C)C)n[nH]1,0.687155393,2.715704952,-5,-5,1.1874,154.1218464
NC(=O)CCc1ccsn1,0.694828461,3.0098864,-4.6,-4.8,0.561,156.0357339
CCCc1nc(CO)cs1,0.722386983,2.346299586,-4.5,-4.8,1.5879,157.056135
CNc1cc(C(C)C)[nH]n1,0.652641229,2.765074495,-5,-4.9,1.5748,139.1109474
C=Cc1csc(C(=O)O)c1,0.707736535,2.863484751,-4.8,-5.1,2.0893,154.0088504
C=CCNc1ncc(C)nn1,0.646682601,2.878101577,-5.8,-5,0.77792,150.0905463
Cc1nc(NC2CC2)ncc1F,0.724863083,2.320798904,-5.3,-5.3,1.49842,167.0858755
CC(C)Nc1ncnc(F)n1,0.68863118,2.70968649,-5,-5.2,0.831,156.0811245
CCC(=O)Nc1n[nH]c(F)n1,0.649471528,2.88626649,-5.2,-5.4,0.2923,158.0603891
OCCSc1ccsc1,0.680711609,2.803184812,-4.1,-4.1,1.8325,160.0016569
CCNc1ncc(I)c(F)n1,0.65365324,2.979141875,-5,-4.9,1.6521,266.9668734
CSCc1ncn[nH]1,0.637681325,2.965983916,-3.8,-3.8,0.6677,129.0360682
CCCc1cn[nH]c1CN,0.651042728,2.897747389,-4.6,-4.7,0.8209,139.1109474
CCNCc1ccsc1,0.677147997,2.125644575,-3.8,-4,1.8576,141.0612204
CCCCc1nc(NC)n[nH]1,0.684526265,2.648822669,-5,-5,1.189,154.1218464
Cc1nc(NCCS)cs1,0.682972838,3.083488597,-4,-4.1,1.79322,174.0285403
COCc1scnc1N,0.669655572,3.078460623,-4.3,-4.1,0.8717,144.0357339
