smiles,qed,sas,ror_gamma_docking,dhodh_docking,weight,logP
CC(Oc1ccccc1)(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCCC2)cc1)C(F)(F)F,0.276982793,3.200205135,-7.8,-10,492.534,6.9254
CC(Oc1cc(-n2nc3n(c2=O)CCCOC3)c(F)cc1C(=O)Nc1ccccc1C(F)F)C(F)(F)F,0.470674043,3.621217663,-8.6,-9.8,530.425,4.6129
CC1C(=O)C(C#N)=CC2(C)c3nc(-c4ccnc5ccccc45)nc(-c4ccccc4F)c3CCC12,0.356696261,3.925661235,-10.1,-7.3,474.539,5.98678
Cc1ccc(-c2ccc(-c3nc4ccc(Cl)cc4c(C(=O)O)c3C)cc2)c(Cl)n1,0.377989689,2.328680306,-8.8,-6.7,423.299,6.58564
Cc1cc(C(=O)O)c2nc(-c3ccc(-c4cccc(O)c4)cc3)[nH]c2c1,0.506456699,2.186791652,-8.6,-12.3,344.37,4.60912
CC(Oc1cc(-n2nc(C3CCC3)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,0.478063568,3.372755502,-8.5,-11.9,514.426,4.8377
CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3)s2)cc1,0.299687585,2.321653923,-8.7,-10.5,525.051,5.6693
CCc1nn(-c2cc(OC(C)c3ccccc3)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C,0.393141284,3.127756488,-8.8,-10.8,496.489,4.943
Cc1ccc(F)c(-n2ncc3c2CCCC3NC(=O)c2onc3c2CCC3)c1,0.753467912,3.299160188,-8.9,-11.3,380.423,3.60392
CC1(NC(=O)Cc2ccco2)CCC(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)CC1,0.245985576,3.27823148,-7.7,-7.2,621.571,6.0917
N#Cc1ccc(S(=O)(=O)C2(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)N3CCOCC3)C2)cc1,0.270241413,3.963202829,-9.3,-6.4,717.635,6.20028
CCc1sc(NN=Cc2ccccc2C(=O)O)nc1-c1ccccc1Cl,0.453073054,2.392266704,-7.9,-10.2,385.876,5.1701
O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccsc1-c1ccccc1,0.437082994,1.886339423,-8.1,-11.7,371.461,6.4597
COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)C(O)CC3)c(F)c2)c1,0.750977852,2.862901033,-8.2,-12.1,371.364,2.9757
CCNC(=O)Nc1ccc(S(=O)(=O)Oc2cccc3ccccc23)cc1,0.670080319,1.951796225,-9.3,-11.2,370.43,3.7489
O=C(O)C1CCC(C(=O)N2CCC(c3ccc(C(OCC4CC4)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.244592297,3.82232913,-8,-5.7,679.651,6.3647
Cc1ccc(C(O)(c2ccc3nc(Cl)c(-c4ccccc4)c(Cl)c3c2)c2cncn2C)c(C)n1,0.303838278,3.376172625,-8.6,-9.4,489.406,6.23814
Cc1cc(Oc2ccccc2)c(C)cc1NC(=O)c1c(O)nn2ccccc12,0.543548024,2.393646583,-8.5,-11.1,373.412,4.70134
CCC(CC)c1ccc(-c2nc3c(C(=O)O)cccn3n2)cc1,0.773272613,2.36974995,-7.8,-10.8,309.369,3.9981
O=C(O)C1CCC(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.180452555,3.932365577,-9.5,-6.7,751.664,7.4331
CC(C)(C)c1cc(S(=O)(=O)NCC2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)c3cc(NC(=O)OC(C)(C)C(F)(F)F)ccc3O2)c(O)cc1O,0.193800883,3.863369952,-9.1,-6.9,769.739,6.2383
O=C(N1CCOCC1)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,0.207856462,3.883532266,-8.8,-7,710.615,6.4677
CC1(C)C2CCC1(c1ccnc(-n3cnc(CCS(C)(=O)=O)n3)n1)c1nnc(-c3c(F)cccc3F)cc12,0.366486401,5.072079657,-9.6,-8.4,537.596,3.5829
Cc1nc(-c2nccnc2C2CCC(F)(F)C2)c(C(=O)O)s1,0.934314909,3.549898307,-8.2,-9.7,325.34,3.50952
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2ccc3c(c2)OCO3)c(C(=O)OC)c1,0.591568005,2.918267138,-7.4,-10.6,394.383,2.92628
Cc1c(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2OC(C)C(F)(F)F)cccc1C(N)=O,0.481285606,3.345760945,-8.5,-10.6,521.471,3.49862
Cc1ccc(C(=O)NC2CCCc3c2cnn3-c2ccccc2C)nc1-c1ccccc1,0.48168926,2.826503027,-9.1,-10.9,422.532,5.35854
CCc1cc(CN2CC3(C2)CN(S(C)(=O)=O)C3)ccc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C,0.534045444,3.48049383,-8.6,-12.5,550.565,4.61382
CCC1(C(=O)N2CCC(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CCC(C(=O)O)CC1,0.265383233,3.855702205,-7.9,-6.7,655.604,6.6878
CCOC(=O)c1sc(Nc2ccc(C(F)(F)F)cc2)nc1-c1ccccc1,0.561965066,2.101170699,-8.3,-11.2,392.402,5.7492
Cc1ccc(Nc2ccc(-c3ccccc3F)nc2)c(C(=O)O)c1,0.734455064,1.969551809,-8.9,-11.9,322.339,4.63792
CCC(CC)n1cc(C(C)C)c2cc(-n3nc(CO)n(CC)c3=O)c(F)cc2c1=O,0.639266743,3.122299674,-7.6,-8.1,416.497,3.4847
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNC(=O)c1nnn[nH]1)O2)C(F)(F)F,0.35199494,3.608286166,-8.3,-11,587.512,2.6145
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(C(=O)O)C3)c(F)c1,0.54046751,3.328838664,-8.2,-10.1,482.895,4.7962
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2ccc(F)cc2C)c(C(=O)OC)c1,0.3481139,2.548254103,-7.7,-9,382.391,4.2719
NC(=O)C1CC(F)(F)CN1C(=O)C1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,0.335959463,4.675233198,-9.2,-7.7,674.557,5.4782
COC(C)c1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C,0.47229058,3.758544231,-8,-10.8,518.414,4.2776
O=C(O)CC1CN(S(=O)(=O)c2ccc(F)c(CNC(=O)c3ccc(Cl)cc3)c2)CCN1,0.569613912,2.847314825,-8.4,-11.3,469.922,1.8463
O=C(O)CN1CCC(c2ccc(CN(CC(F)(F)F)S(=O)(=O)Cc3ccccc3)c(F)c2)CC1,0.525160043,2.606108916,-6.4,-9.9,502.53,3.984
CC(NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)CC2)c(Cl)c1Cl)C(F)(F)F,0.363657095,3.803720092,-8.5,-9,649.516,4.4208
Cc1ccccc1-c1ccc(-c2cc(C(N)=O)c3nn(C)nc3c2)cc1,0.616632976,2.357490404,-8.7,-12.8,342.402,3.70962
CC(Oc1cc(-n2nc3n(c2=O)CCS3)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,0.528970073,3.521679697,-8.3,-10.9,504.412,4.1389
CC(C)CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1,0.464848552,2.165504247,-8.4,-9.6,478.035,5.2618
Cc1ccccc1-c1ccc(NC(=O)C(C#N)C(C)=O)c(C)c1,0.876699887,2.555869218,-7.8,-11,306.365,3.63772
Cc1cc(F)ccc1NC(=O)c1cc(F)c(-n2nc3ccccn3c2=O)cc1OC(C)c1ccccc1,0.33575999,3.030099136,-9.5,-10.9,500.505,5.46412
COc1cccc(-c2ccc(S(=O)(=O)C3(c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4)CCN(C(=O)C4CCC(C(=O)O)CC4)C3)cc2)c1,0.243552431,3.678467062,-9,-7.2,715.684,7.4441
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccnn1C)C1CCCCC1,0.575945667,3.469898057,-8.9,-11.4,482.56,3.8428
CC(=O)N1CCN(c2ccc3c(c2)CC(Nc2cccc(C(F)(F)F)n2)C3C(C)C(=O)N2CC(C)CC2C)CC1,0.573242476,4.330614704,-9.3,-12.1,557.661,4.7823
O=C(O)c1cccnc1Nc1ccc(OC(F)(F)F)cc1,0.904575956,1.977635663,-8,-9.7,298.22,3.422
COc1cccc(Cl)c1C=C1C(=O)N(c2ccc(C(=O)O)c(OC)c2)c2cccc(C)c21,0.514192443,2.532133566,-7.8,-9.7,449.89,5.58272
COc1cccc(-c2ccc(Nc3ncccc3C(=O)O)c(Cl)c2)c1,0.684733432,1.969615483,-8.4,-11.4,354.793,4.8524
Cc1cc(C(=O)O)c2[nH]c(-c3ccc(-n4c(C)ccc4C)cc3)nc2c1,0.567895104,2.427708731,-8.2,-11.3,345.402,4.64406
O=C(NC1CC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1)C1CCOCCO1,0.203241593,3.971333881,-9.1,-8,725.626,6.3939
CC(=O)N1CC2(C1)CN(c1ccc(CN(CC(C)C)S(=O)(=O)Cc3ccccc3)cc1)C2,0.612578321,3.03543824,-7.5,-10.1,455.624,3.3431
Cc1ccc2nc(C(=O)c3c(Cl)cccc3Cl)c(O)c(Cl)c2c1,0.614341909,2.432018894,-7.6,-10.5,366.631,5.44002
COc1cc(-c2cc(C(=O)O)c3ccccc3n2)ccc1OCC(=O)Nc1cccnc1OC(C)C(F)(F)F,0.29107369,2.988053177,-9.2,-10,541.482,5.3507
CC1(C(=O)O)CCCN(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.185706007,4.338271266,-8.3,-6.5,780.706,7.7123
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2cc(F)c(F)c(F)c2)c(C(=O)OC)c1,0.450748311,2.992569768,-7.4,-10.4,404.344,3.61488
COc1ccc(-c2cc(F)c(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c(OC)c1,0.756914353,2.483559729,-8,-11,403.381,4.1526
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3cccnc3Cl)(C(F)(F)F)C(F)(F)F)cc2)CCCC1,0.159906831,3.185303452,-8,-6.5,595.964,7.654
O=C(Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)C1NCc2cc(S(=O)(=O)C3CC3)ccc21,0.53562209,3.381309015,-8.2,-10.9,508.44,3.7179
O=S1(=O)C(c2ccccc2)CCC(C(F)(F)F)NC1=NNc1nccs1,0.767326965,4.085153124,-8.5,-10.2,404.439,3.2964
CCC(NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)CC2)c(Cl)c1F)C(F)(F)F,0.348825879,3.911330775,-8.2,-10.8,647.088,4.2966
CCCC(C)Oc1cc(-n2nc(C(C)(C)O)n(C)c2=O)c(F)cc1C(=O)Nc1ccccc1C(C)C,0.438168986,3.322291267,-8.2,-9.4,498.599,4.8806
CCc1nn(-c2cc(OC(C)c3ccccc3)c(C(=O)Nc3ccccc3C(F)F)cc2F)c(=O)n1C,0.334692636,3.230770068,-9.3,-11.1,510.516,5.6024
CCOc1cccc(-c2ccc(NC(=O)C(C#N)=C(O)CC)cc2C(=O)OC)c1,0.314906864,2.480127614,-7,-10.6,394.427,4.22308
CC(C)=CCC1C(=O)C(=O)c2cccc(c2)CCC(C)C1=O,0.476342474,4.824527595,-8.7,-9.2,298.382,3.5623
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(N2CC3CC(C2)C3n2cnnc2)cc1F,0.508621314,5.23936308,-9,-10,513.614,4.3091
Cc1nccc(Cl)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.509087789,3.537824345,-8.5,-9.5,513.879,4.44812
COc1nc2ccc(C(O)(c3ccc(Cl)cc3)c3cncn3C)cc2c(Cl)c1OCC1CC1,0.382809246,3.33823295,-7.8,-9.6,484.383,5.3567
Cc1ccc(Nc2ccc(-c3ccncc3Cl)nc2)c(C(=O)O)c1,0.729087139,2.181357238,-8.1,-11.4,339.782,4.54722
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2ccc3c(c2)OCO3)c(C(=O)OC)c1,0.344492222,2.606376033,-7.6,-9.5,394.383,3.55308
Cc1cc(-c2cccc(OC(F)(F)F)c2)ccc1NC(=O)CC#N,0.900523583,2.157890846,-8.6,-11.4,334.297,4.4128
CCn1c(Cl)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c1=O,0.489409334,3.382934037,-8.3,-10.4,508.806,4.7065
COc1nc2ccc(C(O)(c3cnnn3C)c3cnc(C)n3C)cc2c(Cl)c1CN(C)C(F)(F)F,0.398487408,4.143641263,-8.6,-8.8,509.92,3.30302
Cn1c(Cc2c(Cl)ccc(C(=O)N3CCOCC3)c2Cl)cc2ccc(C(F)(F)F)cc21,0.501077678,2.680937514,-8.8,-10.4,471.306,5.5671
CCN(CCC(F)(F)F)C(=O)c1nc(C(=O)NCC(C)(C)O)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c2Cl)s1,0.26887366,3.587927094,-7.3,-9.9,678.401,6.3443
CC1CC(n2cnnc2)CN(c2ccc(CN3C(C)CCCC3)cc2)C(C)C1,0.78030826,3.816637807,-7.7,-8.7,381.568,4.5186
O=C(O)c1ccccc1Nc1ccc(Cl)cc1,0.867788943,1.484884851,-7.8,-8.8,247.681,3.7818
Cc1cccc2c1C(=Cc1c(Cl)cccc1C1CC1)C(=O)N2c1ccc(C(=O)O)c(Cl)c1,0.41938261,2.65744437,-8,-11.7,464.348,7.09632
COc1ccc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2OC(C)C2CCCCC2)c(C)n1,0.476619923,3.457551858,-9.2,-9.7,523.609,4.82132
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)CC(C(=O)NCc1cccnc1)O2,0.424201561,3.155100089,-8.7,-7.9,592.596,4.7201
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3ccccc3-c3ccccc3)(C(F)(F)F)C(F)(F)F)cc2)CCCC1,0.143091351,3.05526902,-8,-6.3,636.629,9.2726
CNC(=O)c1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C,0.48943829,3.468009219,-8.8,-10.3,517.386,2.9298
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2)c(C(=O)OC)c1,0.369462023,2.354010259,-7.3,-9.9,350.374,3.82438
Cc1cn(Cc2c(Cl)ccc(C(=O)N3CCC(C(=O)O)CC3)c2C#N)c2c(C)cc(C(F)(F)F)cc12,0.474562965,2.922528067,-8.7,-10,517.935,5.78712
O=C(O)c1cccc2nc(-c3c(F)c(F)c(-c4ccccc4)c(F)c3F)[nH]c12,0.377979627,2.577719971,-9.2,-12.1,386.304,5.1515
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2)c(-c2ccccc2)c1,0.372366654,2.173705242,-8.9,-11.1,406.485,6.7348
Cc1ccccc1-c1ccc(-c2cc(C(N)=O)c3c(c2)nnn3C)cc1,0.616632976,2.330297681,-8.8,-12.2,342.402,3.70962
CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2)cc1Cl,0.503889782,2.133129662,-7.5,-11.1,312.756,4.30108
CC(Oc1cc(-n2nc3n(c2=O)CCCOC3)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,0.519371147,3.52932032,-8.7,-9.4,516.398,3.9535
Cc1cc(C(F)(F)F)cn2c(C)c(Cc3c(Cl)ccc(C(=O)N4CCC(CO)CC4)c3Cl)nc12,0.485403711,2.939843623,-7.9,-10.4,514.375,5.71204
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3ccccc3Cl)(C(F)(F)F)C(F)(F)F)cc2)CCC(C(=O)O)CC1,0.197321416,3.184258439,-8.3,-7,653.012,7.9598
Cc1c(F)cncc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,0.505682775,3.515343532,-9.4,-11.6,511.573,4.95182
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4ccnc(OC)c4)c(=O)c3cc2F)c1=O,0.481171833,3.087856768,-8.3,-9.2,453.474,2.5164
CCn1cc(S(=O)(=O)N2CC(CC(C(=O)O)C3CC3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)c(OCCO)n1,0.313494074,4.208585604,-7.6,-9.3,634.63,3.6207
CCS(=O)(=O)c1ccc(C(NC(=O)CC2CCC(O)CC2)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.303388421,3.345357951,-8.4,-11.4,624.6,4.5296
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1C(=O)Nc1ncccc1Cl)C(F)(F)F,0.533327425,3.408315587,-8.3,-9.3,516.307,4.654
CCn1c(Cc2ccc(C(F)(F)F)cc2)cc2cc(C(=O)NC(CO)c3ccc(S(=O)(=O)CC)cc3)ccc21,0.282942795,3.095658129,-8.8,-11.7,558.622,5.5278
CC(C)(C)c1ccc(CN2C(C(=O)O)CC3(C2=O)CC3)cc1,0.933531955,3.378056748,-7.1,-9.1,301.386,2.9498
CCCn1c(C)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c1=O,0.473333344,3.282099785,-8.2,-10.5,502.415,4.75162
NCC1CCN(C(=O)C2CCC3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CCC23)CC1,0.324329269,4.235784107,-8.4,-6.5,638.621,5.954
Cc1cc(C(F)(F)F)nc2c1cc(Cc1c(Cl)cnc(C(=O)N3CC(O)C(C)C3)c1Cl)n2C,0.567780877,3.995275315,-8.3,-10.5,501.336,4.64592
COC1CN(C(=O)C2(C)CCc3c(C(=O)O)cccc32)CCC1NC(=O)c1[nH]c(C(C)(C)C)cn1,0.601844352,4.155120205,-8.8,-8.3,482.581,2.6552
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3ccc4ccccc4c3)(C(F)(F)F)C(F)(F)F)cc2)CCCC1,0.155282658,3.051200369,-8,-8.2,610.591,8.7588
Cc1cc(CN2CC3(CCN(S(C)(=O)=O)CC3)C2)ccc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.542234118,3.304309806,-8.9,-12.1,550.565,4.83162
CCC(=O)C(C#N)C(=O)Nc1ccc(OS(=O)(=O)C(F)(F)F)c(C(=O)OC)c1,0.303413796,3.11477658,-7.5,-11,422.337,1.75898
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)c(C(=O)OC)c1,0.342470169,2.46347565,-7.7,-9.6,384.819,4.47778
CCN(C)C(=O)c1ccc2c(c1)c(-c1c(C)nn(C(C)C)c1Cl)nn2C(C)C,0.596053522,2.890631545,-7.5,-9.6,401.942,5.11532
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(F)cc1C#N)C(F)(F)F,0.524287204,3.42923081,-8.8,-11.4,507.419,4.10208
Cc1ccnc(C(=O)NC2CCCc3c2cnn3-c2cc(C)ccc2F)c1,0.768315451,2.908666995,-9.3,-10.7,364.424,3.83064
CCC(=O)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,0.195123989,3.771361073,-7.3,-7.4,653.563,6.9521
O=C(O)C1=C(C(=O)Nc2c(F)cc(-c3cccc(OC(F)(F)F)c3)cc2F)CCC1,0.656423567,2.608377597,-8.6,-12.1,427.325,5.034
CCn1c(CO)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(C)ccnc3O)cc2F)c1=O,0.426146032,3.619576217,-8.1,-9.7,499.421,2.67622
CC(C)(C)COC(=O)NC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,0.279509395,4.275045416,-9.3,-6.4,627.594,7.2814
CC1(C)C2CCC1(c1cncc(-n3cnc(CN=C(O)C4CC4)c3)n1)c1nnc(-c3c(F)cccc3F)cc12,0.263677235,5.25844091,-10.3,-9.1,527.579,5.4673
COc1ccccc1-c1ccc(NC(=O)c2ccsc2C(=O)O)cc1Cl,0.643526413,2.106840238,-7.7,-11,387.844,5.0276
CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1-c1ccccc1,0.640244673,2.054104324,-8.2,-10.5,356.422,5.17792
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1C(F)F)C(F)(F)F,0.468525912,3.450123117,-8.8,-11.4,514.426,5.0289
Cc1cc(C)cc(COC(c2ccc(C3(S(=O)(=O)c4ccc(F)cc4)CCCC3)cc2)(C(F)(F)F)C(F)(F)F)c1,0.206398486,3.113894872,-8.7,-8.6,588.585,8.22244
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(C)ncc4Cl)c(=O)c3cc2F)c1=O,0.480625164,3.160464122,-8.4,-8,471.92,3.46962
O=C(O)c1cccc2nc(-c3c(F)c(F)c(-c4cccs4)c(F)c3F)[nH]c12,0.371441274,2.8041075,-8.7,-11.6,392.333,5.213
CC(C)CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(Oc2ccc(S(C)(=O)=O)cc2)cc1,0.420095463,2.169942861,-8.2,-10.9,494.034,5.3871
COc1cccc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCOC3)cc1OC(C)C(F)(F)F,0.49022519,3.528704993,-8.6,-11.3,524.471,3.99232
Cc1cc(C(F)(F)F)cc2c1nc(Cc1c(Cl)ccc(C(=O)N3CCC(C(=O)N4CCCC4)CC3)c1Cl)n2C,0.365063331,2.849944802,-9.1,-13.1,581.466,6.27272
CC(=O)N1CCN(C(=O)N2CCC(c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.41218832,3.565744608,-9,-7.1,625.563,3.7969
CC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C,0.849566303,2.079366446,-7.5,-9.1,280.78,4.35954
OC(c1ccccc1)(c1cccc(Cl)c1)c1ccc2nc(C(F)(F)F)c(-c3ccc(-n4cccn4)cc3)c(Cl)c2c1,0.204532838,3.287602335,-10.6,-6.7,590.432,8.6973
CC(O)(c1ccc(C2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)C2)cc1)C(F)(F)F,0.390258127,3.773033349,-9,-6.6,629.673,4.6431
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc3c(c1)CC=C3)CC(C(=O)O)O2)C(F)(F)F,0.599257154,3.521436946,-8.6,-10.3,526.489,4.1862
CCn1c2ccccc2c2cc(NC(=O)CCc3ccc(C(F)(F)F)cc3)ccc21,0.405573571,2.049622992,-8.4,-12,410.439,6.4045
CCCn1c(C)nn(-c2cc3c(C(C)C)cn(CC)c(=O)c3cc2F)c1=O,0.689979228,2.823773591,-8.1,-9,372.444,3.34972
Cc1cccc(C(=O)NC2CCCc3c2cnn3-c2cc(F)ccc2F)c1,0.751627622,2.736408254,-8.5,-11.4,367.399,4.26632
CCC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,0.507356753,2.44756224,-8,-9.8,284.237,3.38958
Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C3CCCC3)CC1)cn2C,0.58823273,2.74675914,-9.4,-6.7,469.589,4.9019
CCS(=O)(=O)c1ccc2c(c1)CN(C=O)C2C(=O)Nc1ccc(-c2ccccc2)c(F)c1,0.574547195,3.102350967,-8.9,-13.6,452.507,3.9381
COCC1CN(c2ccc(CN3CC4(CC4)C3)c(F)c2)CCCO1,0.826486578,3.45338872,-7.6,-9.2,334.435,2.6632
Cc1cc(C(F)(F)F)cc2c1C(=O)N(COCc1c(Cl)ccc(C#N)c1Cl)C2C,0.592977833,3.491695211,-8.6,-12,443.252,5.8834
CC(Oc1cc(-n2nc(CO)n(C3CC3)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,0.440300329,3.502444003,-8.4,-10.4,532.853,4.3747
CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1-c1ccccc1,0.479258964,2.231683284,-8.2,-10.3,426.847,6.4026
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1ccc(C(C)C)cc1F,0.753642619,3.472558919,-7.7,-8.7,375.509,5.0045
O=C(NC1CCCc2c1cnn2-c1ccc(F)cc1F)c1onc2c1CCCC2,0.727945697,3.29548063,-8.9,-10.1,398.413,3.8247
CNc1ccc(C)cc1-c1ccc(N(CC(F)(F)F)S(=O)(=O)c2cccc(Cl)c2)cc1,0.474189631,2.429923432,-8.3,-11.3,468.928,6.11472
Cc1ccncc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,0.562607131,3.39092688,-8.4,-10.6,479.434,3.79472
CC(C)c1cn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)nn1,0.488790924,3.280041783,-8.2,-10.3,472.389,5.3899
CC(=O)N1CCC(O)(C(=O)N2CCC(c3ccc(C(OCc4c(F)cccc4F)(C(F)(F)F)C(F)(F)F)cc3)(S(=O)(=O)c3ccc(F)cc3)C2)CC1,0.225975503,4.114298495,-9.1,-6.1,766.679,5.9155
Cc1cc(C#N)cc2c1cc(Cc1c(Cl)cnc(C(=O)N3CC(O)C3)c1Cl)n2C,0.691524352,3.095888291,-7.7,-7,429.307,3.4677
O=C(O)c1c(F)cccc1C=NNc1nc(-c2ccccc2Cl)cs1,0.498309947,2.360201832,-8.7,-11.1,375.812,4.7468
CCNC(=O)c1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C,0.455327112,3.458107009,-8.3,-10.3,531.413,3.3199
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2ccc(F)cc2)c(C(=O)OC)c1,0.62306594,2.720054604,-7.6,-11,368.364,3.33668
CCc1cc(CN2CC3(CO2)COC3)ccc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.61909173,3.642565655,-7.9,-11.7,475.429,4.992
