smiles,qed,sas,weight,logP,ror,dhodh
c1cc(ccc1)CN1CC(CN(C(=O)C1)C(=O)c1ccc(c(c1)F)CCCCNC(=O)c1nn(C)c(=O)n1C)=O,0.311947383,3.037423635,550.591,1.0643,-10,-14
c1(CC2CCN(Cc3cccc(c3F)C=C3Cc4nn(C)c(=O)n4CC3)CC2)ccc[n+](c1)C,0.547924505,3.386328502,462.593,3.0299,-11.1,-10.9
[n+]1(C)ccccc1CCC1CCC(NC(=O)c2n(-c3ccccc3F)c(n(n2)C)=O)CC1,0.601195833,3.015305952,438.527,2.456,-9.4,-12.1
[n+]1(CC2CCCC2)ccccc1C(Nc1cc[n+](cc1)-n1c(n2c(n1)CCC2)=O)=O,0.649557474,3.583902879,406.49,1.3199,-10.4,-12.5
N1(CCC([n+]2ccc(C3CC[N+](C)(C)CC3)cc2)CC1)C(c1nn(C)c(n1C)=O)=O,0.552293619,3.746012494,414.554,0.8374,-9.1,-7.1
c12[N+](CCCCc2ccc(c1)-n1nc2n(c1=O)CCN(C(c1c[n+](C)ccc1)=O)CC2)(C)C,0.440537548,3.442457739,448.571,1.4602,-11.7,-7.7
c1(C[N+]2(C)CCCC2)ccccc1NC(c1cc(ccc1)-n1nc2CCCCn2c1=O)=O,0.628826634,2.860223777,432.548,3.363,-10.7,-10.7
c1(-n2nc(n(C(C)C(N3CCN(CC3)C(C3CCC(=O)CC3)=O)=O)c2=O)CCC)ccc(F)cc1F,0.602526787,3.306819103,503.55,2.2558,-10.7,-10.2
[n+]1(C)ccc(cc1)C1CCN(C(=O)c2ccc(cc2)-n2c(nn(c2=O)C)CO)CC1,0.650635577,2.835257019,408.482,0.9076,-9,-9.8
C1[N+](CC(OC1)c1ccccc1Cc1cc(ccc1)C[n+]1cn(C)c(n1C)=O)(C)C,0.47715228,3.969135656,408.546,1.7981,-9.9,-12.3
C1Cc2ccc(NC(c3nn(C)c4c3CCCC4)=O)cc2CC1C(Nc1ccn(C)n1)=O,0.662686829,3.117870332,432.528,3.0283,-11.6,-8.1
O=C(c1ccc(cc1)C1CC[N+](CC1)(C)C)Nc1cc(-n2nc3n(CCCC3)c2=O)ccc1,0.623149907,2.826170114,446.575,3.5764,-11.4,-12
c1(CC[N+]2(CCCCCC2)C)cccc(C(=O)Nc2n(C3CC3)c(=O)n(n2)C(C)C)c1,0.685340178,3.050312722,426.585,3.776,-8.8,-11.2
C([N+]1(CCC(CC1)O)C)c1ccc(CNC(c2ccc(cc2)-n2c(nn(C)c2=O)C)=O)cc1,0.561761429,2.830238564,450.563,1.91072,-10.9,-11
O(Cc1cccc(C(NC2CC(c3cc(ccc3)-n3nc4n(c3=O)CCCC4)CC2)=O)c1)C(C)C,0.551909662,3.391330088,474.605,4.3614,-11.3,-10.2
N(C(=O)c1c(OC)ccc(c1)-n1nc(C)n(c1=O)C1CC1)c1cc(N2CCOCC2)ccc1OC,0.55626214,2.575700077,479.537,2.78342,-10.2,-10.2
c1c[n+](CC2CC[N+](C)(C)CC2)ccc1C(Nc1cc(-n2c(nn(c2=O)C)C)ccc1)=O,0.490560409,3.227226358,436.56,1.90562,-11.3,-11.7
[n+]1(C2CC[N+](C)(C)CC2)ccccc1C(Nc1cc(-n2nc3CCCCn3c2=O)ccc1)=O,0.491867463,3.420901774,448.571,2.3214,-9.9,-9.3
c1(OC(C)C)cc(c(cc1NC(c1ccccc1)=O)NC(=O)Cn1nc2NC(=O)CCCn2c1=O)C,0.463990168,2.751093895,492.536,2.76372,-9.5,-10.4
c1c(c(cc2c1CCC2)NC(=O)c1ccc(-n2c(=O)n3c(n2)CCCC3)c(C)c1)-n1c(n(c(C)n1)C1CC1)=O,0.429627866,3.098576645,525.613,3.41044,-10,-9.5
C1C(c2ccc(C)c(c2)C(=O)N)CCc2cc(-n3nc4CCCCCn4c3=O)ccc2C1=O,0.625314695,3.230141989,444.535,3.47052,-11.8,-10.3
c1cc(CC(C(=O)N2CCCCCC2)NC(c2ccc(cc2)F)=O)c(OCCF)cc1-n1c(n2c(CCCC2)n1)=O,0.426258874,3.269319414,567.637,3.6014,-9.6,-10.1
[n+]1(ccc(cc1)C1CCN(C(c2n(C)c(=O)n(n2)Cc2ccccc2)=O)CC1)C,0.631972648,2.798637489,392.483,1.4744,-9.2,-9.4
c1[n+](CC2CCCCC2)cccc1NC(c1cc(-n2nc3CCCn3c2=O)ccc1OC)=O,0.587741621,2.942982872,448.547,3.1089,-10.7,-11.9
c1(CC2CC[N+](C)(C)CC2)ccccc1NC(=O)c1ccc(-n2c(nn(c2=O)C)C)cc1,0.627441321,2.802635589,434.564,3.16062,-10.5,-12.3
c1c(F)ccc(c1)NC(c1c2COCCn2c(=O)n(c1=O)-c1ccc(cc1)C1CCCC1)=O,0.660211314,2.605105337,449.482,3.5784,-12.3,-10.4
C1CCCC(c2c1c(-n1c(=O)n(c(O)n1)CC)ccc2C(OCC)=O)C(=O)N1C(=O)N(Cc2ccc(Cl)cc2)CC1,0.331396829,3.662953773,582.057,3.864,-7.7,-6.3
c1cc(cc(Cn2nc3CCCCn3c2=O)c1)NC(c1ccc(cc1)C[N+]1(C)CCCCC1)=O,0.568963621,2.732195078,460.602,3.8122,-12,-13.4
c1c[n+](CC2CC[N+](C)(CC)CC2)ccc1C(=O)Nc1cccc(-n2nc(n(C)c2=O)C)c1,0.462702801,3.285562633,450.587,2.29572,-11.7,-11.9
CC1CN(C(=O)c2ccc(C)cc2)C(C=Cc2c(C)c(c(cc2)F)C(N2Cc3nn(C)c(n3CC2)=O)=O)CC1,0.510820571,3.910996473,531.632,3.94784,-9.9,-8.9
C(C)C(C1CC1)NC(c1nn(c(n1-c1ccccc1F)=O)-c1ccc(OCC)cc1F)=O,0.578132692,3.177530328,442.466,3.6185,-8.5,-11
C(C(Nc1ccc(cc1F)OCC)=O)n1c(n(C)c(C(=O)NC(C)c2cc(ccc2)C)n1)=O,0.542944381,2.966504049,455.49,2.55772,-9.7,-11.2
c1(C(Nc2cc(c(cc2F)F)N(C(OC(C)C)=O)C)=O)c(cc(cc1)F)-n1c(n2c(n1)CCCCCC2)=O,0.510103705,2.991198824,531.535,4.8013,-10.1,-10.3
c1(O)cc(ccc1)C1c2cc(c(cc2C(=CC1)n1c(n2c(n1)CCCC2)=O)NC(CC)=O)F,0.631498781,3.562053445,448.498,3.9991,-8.9,-11
c1(C(NCc2cccc[n+]2CC2N(CCC2)C)=O)nn(c(n1-c1ccccc1)=O)C,0.61587329,3.539560646,407.498,0.8827,-10.4,-10.5
[n+]1(C2CCCCC2)c(cccc1)C(Nc1cc2c(cc1)-n1c(CCCC2)nn(c1=O)CC)=O,0.616417565,3.124866526,446.575,3.9777,-10.8,-9.6
n1c(C)n(c(=O)n1C)-c1cccc(c1)C(Nc1ccc2C(CCCc2c1F)=O)=O,0.740210291,2.580341845,394.406,2.78982,-11.2,-11.5
c1c(c(ccc1)C1(NC(c2cc(F)c(cc2)-n2c(=O)n3c(CCOCC3)n2)=O)CCC1)C,0.682346723,2.875762588,436.487,2.86342,-11.1,-11.9
C[n+]1cccc(c1NC(=O)c1cn(CCC[N+](C)(C)C)c2c1CCCC2)-n1c(n2CCCc2n1)=O,0.414968382,3.610600776,479.629,1.8336,-7,-8.9
C[N+]1(C)CCC(CCC[n+]2cc(ccc2)C[n+]2cc(ccc2)C[n+]2c(nn(C)c2)C)CC1,0.392104846,3.91304502,436.648,1.95422,-10.1,-11.5
c1c(C[N+]2(CCCC2)C)c[n+](cc1)CCc1cc(-n2c(n(nc2C)C)=O)ccc1F,0.461496264,3.363158739,411.525,2.28912,-10.1,-12.3
C(C(c1cccc(c1)C=CC1CC(=O)C=1C1CC1)=O)n1c(=O)n(nc1C(F)(F)F)C,0.677076086,3.165670093,417.387,3.1761,-10.2,-11.5
C(c1c(ccc([n+]1C1CCCCC1)F)O)NC(=O)c1ccc(cc1)-n1nc2CCCCn2c1=O,0.446738228,3.190405425,466.537,2.9377,-10.5,-11.2
N(N=C1CCC[n+]2cccc[n+]12)C(=O)c1ccc(-n2nc3n(CCCC3)c2=O)[n+](C)c1,0.441341122,4.16491755,421.485,-0.8448,-10.6,-8.5
c1[n+](CC2CCCC2)cccc1CCNC(c1ccc(-n2c(n(C)nc2C)=O)cc1)=O,0.59650519,2.788444758,420.537,2.32962,-11,-12.1
O=C(c1ccc2CCCCc2c1)Nc1ccc(-n2nc(C3CCC(C(N)=O)CC3)n(c2=O)C)cc1,0.590895099,2.568420678,473.577,3.4612,-10.3,-8.9
[n+]1(C2CC[N+](C2)(C)C)ccc(cc1)NC(=O)c1cccc(-n2c(n3CCCCc3n2)=O)c1,0.503850478,3.801092238,434.544,1.9313,-10.6,-11.9
N(CC(O)C(O)=O)C(c1c(c(c(cc1)F)F)NC(c1nn(-c2ccccc2)c(=O)n1C)=O)=O,0.393750465,3.171254886,461.381,0.2768,-8.9,-9.5
C[N+]1(CCC(CC1)c1ccc(Cc2n(C3CC3)c(=O)n(n2)-c2cccc(c2)C#N)cc1)C,0.581100494,3.028820407,428.56,3.78518,-10.7,-11.6
c1c2C[N+](C)(CCc2ccc1C(Nc1ccccc1-n1c(=O)n2c(CCCC2)n1)=O)C,0.665295172,2.903859451,418.521,2.7551,-10.8,-12.6
c1cc2cc(ccc2cc1)NC(=O)c1cc(c(C)cc1)-n1nc2CCCCn2c1=O,0.565264366,2.323285173,398.466,4.08422,-12,-12.1
C1(C)(CC(O)=O)CCC(CCCN2Cc3cc(c(OC)cc3CC2)OCCc2n(C)c(n(C)n2)=O)CC1,0.489544359,3.109363365,514.667,3.5584,-10.1,-11.4
c1(C2(CCN(C(=O)Cc3cccc(C#N)c3)CC2)Cn2c(=O)n3c(CCC3)n2)ccc[n+](C)c1,0.543371622,3.232858015,457.558,1.49028,-8.8,-9.8
c1(cc(C2CC2)c(F)c(C)c1C(=O)Cn1nc2CCCCn2c1=O)NC(c1ccc(c(C#N)c1)C)=O,0.528317129,3.044788956,487.535,4.02132,-11.6,-12.5
C(F)(c1ccccc1CCC1(C(N2CCC(CC2)n2nc3n(CCC3)c2=O)=O)CC[N+](C)(CC1)C)(F)F,0.56576926,3.433879933,520.62,3.6627,-8.7,-8.8
c1ccccc1C1(Cn2nc(n(CC)c2=O)C)CCN(CC1)C(CCCc1ccc2CCCCc2c1)=O,0.444927326,2.833517433,500.687,4.83522,-9.8,-9.7
C1CCC1C(=O)N1CCc2c(ccc(c2CC1)NC(c1nn(c(n1C1CCCC1)=O)C)=O)F,0.767887359,2.880142782,455.534,2.8156,-11.6,-8.8
[n+]1(C2CCCCC2)c[n+](ccc1)CC(=O)Nc1cc(-n2c(=O)n3CCCc3n2)c(F)cc1,0.61789547,3.406243132,438.507,1.8382,-10.5,-13.2
n1c2n(c(n1-c1ccccc1CC(CCC)C(=O)NCc1c(F)cccc1)=O)cc(F)cc2,0.440646009,3.084707291,450.489,4.0386,-10.8,-11
[n+]1(C)cc(ccc1C1CC1)C(Nc1cccc2nn(C3CC[N+](C)(C)CC3)c(n21)=O)=O,0.515356666,3.678379035,422.533,1.8615,-10.6,-12.8
c1(ccc(cc1C(=O)CCCn1c(=O)n2ccccc2n1)NC(=O)C1CCOCC1)C#N,0.571734242,2.697018599,433.468,2.39588,-10.5,-11.9
OC(=O)c1c(ccc(NC(c2cc(ccc2)CC2CCCCC2)=O)c1C)-n1nc2CCCCn2c1=O,0.520737246,2.774192509,488.588,4.75202,-10.6,-12.7
C1C2=C(CCCC2=O)N(Cc2cccc(c2)C(=O)NC(CCNC(=O)C2CCC(CC2)n2nc3n(CCCC3)c2=O)C1)C(=O)C,0.527572017,5.122415481,616.763,3.5667,-9.8,-8.6
N(C(C(C)(C)C)=O)c1cc(C)c(-c2nn(c(n2-c2c(cccc2C(C)C)C)=O)C)cc1,0.648323001,2.669184519,420.557,4.96284,-7.4,-7.2
c1(cc(C(=O)Nc2n(c(n(C(C)(C)C)n2)=O)C)ccc1)OCC1CC[N+](C)(CC1)C,0.759774134,3.094814933,416.546,2.4543,-10.3,-9.9
c1[n+](C2CC[N+](C)(CC2)C)ccc(c1)C(Nc1ccc(-n2c(n3CCCCc3n2)=O)cc1)=O,0.491867463,3.324742422,448.571,2.3214,-9.5,-7.1
C1CCCC(C(N2CCC(CC2)C2(c3ccc(cc3)F)C(=O)CCc3n(c(=O)n(C)n3)CC2)=O)C1,0.672122331,3.447004826,482.6,3.3832,-9,-6.7
O=C(N1Cc2ccccc2CC1)Nc1c(cc(CCCC2CC[N+](C)(CC2)C)cc1)C(=O)NCC,0.561022699,2.77761114,477.673,4.8356,-10.1,-9.6
c1cc(CCc2ccccc2)cc[n+]1CC(C1CCCCC1)C(=O)NCc1nn(C2CC2)c(=O)n1C,0.444147558,3.508209441,488.656,3.5023,-11,-12.3
c1(ccc(C2Cn3c(n(nc3CC2)-c2ccccc2)=O)cc1)C1CC[N+](C)(C)CC1,0.625561232,3.38357286,403.55,3.7178,-9.9,-9
c1[n+](C)ccc(c1)CC1N(CCC1)C(Cn1nc2n(CCc3ccccc3-2)c1=O)=O,0.6165112,3.336892223,404.494,1.3261,-10.8,-11.3
c12CCCc3c(ccc(C4CCN(CC4)C(CS)=O)c3F)C(=O)n2c(=O)n(n1)-c1cc2c(CCCC2)cc1,0.518009083,3.18517831,534.657,3.8649,-10.3,-8.4
[n+]1(C)c[n+](ccc1)CC1CCC(CC1)C(Nc1ccc(-n2nc3CCCn3c2=O)cc1)=O,0.619143851,3.24654338,434.544,1.5373,-9.8,-10
C1C(C(=O)N(C(C(C(=O)Nc2c(cc(cc2)S(=O)(=O)C)Cl)Cc2ccc(F)cc2)=O)CC1)n1c(nn(C)c1=O)C,0.415632845,3.710325148,592.049,2.27392,-10.2,-9
Fc1cccc(c1C1CCCC1)NC(=O)c1cc(Cn2nc3CCCCCCn3c2=O)ccc1,0.56245754,2.551762911,462.569,5.2586,-11.1,-10.4
[n+]1(cc[n+](CC2CCCCC2)cc1)CC(Nc1ccc(-n2nc3n(c2=O)CCC3)cc1)=O,0.601065036,3.208757651,434.544,1.7742,-10.9,-11.5
c1c(-n2nc(CCO)n(CC)c2=O)ccc(NC(N2CC(c3ccccc3)CC2)=O)c1,0.639977405,2.84424273,421.501,2.6101,-9,-8
[n+]1(CC2CC[N+](C)(C)CC2)c(cccc1)NC(c1ccc(-n2nc3CCCCn3c2=O)cc1)=O,0.467536929,3.36058172,462.598,2.3965,-10.8,-11.8
c1c([N+](Cc2ccc(F)cc2F)=O)c(ccc1)NC(Cn1c(=O)n2c(n1)CCCCC2)=O,0.593563314,2.814434777,442.446,3.2987,-11.2,-11.3
O=C(Cn1c(n(c(n1)C)C)=O)Nc1cc(ccc1)C[N+]1(C)CCCc2[n+]1cccc2,0.506357267,3.865501267,408.506,1.03152,-10.6,-11.9
c1cc(c(NC(=O)c2ccc(C=CC(=O)N3CCC(CCC3)N3CCCCC3)cc2OCC)cc1Cl)C#N,0.457506449,2.996434521,535.088,5.74288,-9.5,-9.3
C1CC(CC[N+]1(CCc1ccc(C(NCc2nn(C3CC3)c(=O)n2C)=O)cc1)C)C1CCC1,0.626188437,3.038139308,452.623,3.0459,-10.5,-12
N(Cc1cccc(c1)NC(c1nn(c(=O)n1C1CC1)C)=O)C(c1cc[n+](cc1)C1CCCCC1)=O,0.513183885,3.075662063,475.573,2.8917,-11.2,-12
n1c(C[n+]2ccc(cc2)CC[N+]2(CCCCC2)C)n(C)c(n1-c1ccccc1)=O,0.475426431,3.139411075,393.535,2.0798,-9.7,-11
C1[N+](CCCC(C1)Cc1ccc(C(=O)NC2CCC(O)CC2)cc1Cn1nc(n(c1=O)C)C)(C)C,0.616476108,3.582935344,484.665,2.39082,-10.2,-9.1
n1cc[n+](CC2CC[N+](CC2)(C)C)cc1NC(c1cc(-n2nc3CCCCn3c2=O)ccc1)=O,0.461853218,3.487751579,463.586,1.7915,-11.1,-12.6
[n+]1(CC2CCCCC2)ccc(cc1)C(Nc1ccc(-n2c(n3CCCc3n2)=O)cc1)=O,0.647380479,2.792496096,418.521,3.1003,-10,-10
COc1c(ccc(c1)C(=O)Nc1c(C2CCCCC2)cccc1C#N)-n1c(=O)n(nc1C)C,0.638077489,2.73259638,445.523,4.0597,-10.1,-8.2
O=c1n(nc2CCCCn12)-c1ccc(C[N+](C)(CNC(=O)c2ccc(cc2)F)C)cc1,0.488319768,2.794332025,424.5,2.4733,-10.6,-11.6
Fc1cc2c(n(c(n2C)=O)CCC2=CCC(C(Nc3cc[n+](cc3)C)=O)CC2)cc1,0.520148988,3.317224524,409.485,3.0589,-10.4,-12.6
c1[n+](ccc(c1)C(=O)Nc1cccc(c1)-n1c(n2c(n1)CCCCC2)=O)CC[N+]1(CC1)C,0.365092454,3.102885488,434.544,1.7604,-10.3,-10.2
C(N1CCCN(C(c2ccc(C(=O)NCCCc3ccccc3)cc2)=O)CC1)(=O)C(C)=C,0.538090929,2.125520153,433.552,3.2998,-9.9,-11
c1c(C(NC(=O)C)C(F)(F)F)ccc(c1)-c1nn(CC2CCCC2)c(n1CC(NCC)=O)=O,0.623921654,3.18403169,467.492,2.7776,-9.8,-10.6
[n+]1(CC2CCCCC2)ccccc1C(Nc1ccc(-n2c(=O)n3CCCCc3n2)cc1C)=O,0.60616135,2.999716045,446.575,3.79882,-10.9,-12.6
N1(C(C2CC[N+](C)(CCc3cccc(c3)CCn3nc(n(C)c3=O)C)CC2)=O)CCCCC1=O,0.460502918,3.166738304,468.622,2.07112,-10.9,-12
c1cccc2c1COCC2CCNC(=O)CCCc1c(n(CC2CCC2)c(=O)n(c1)CCO)=O,0.523727372,3.354832776,469.582,1.9454,-9.8,-11.2
c1(c[n+](CC2CCN(CC2)C(=O)c2cc[n+](cc2)-n2nc3n(CCCC3)c2=O)ccc1)C,0.578404576,3.472835688,434.544,1.12832,-12.4,-10.5
O=C(N(C)C)c1ccccc1-c1ncc(cc1)Cc1cn(c2nc(C)nn2c1=O)C(C)CC,0.454215996,3.381926223,444.539,3.52502,-8.5,-7.4
c1c2c(cccc2)c(CCC[n+]2ccc(-n3c(=O)n4CCCCc4n3)c(c2)F)[n+]([O-])c1,0.3672177,3.418422165,420.468,2.2163,-11.4,-11.9
C1[N+](CCCC1)(C)Cc1ccc(cc1)C(=O)NC1(Cn2nc3CCCCn3c2=O)CCCC1,0.684328666,3.151814603,452.623,3.2544,-10.7,-11.8
c12CCCCCc1cc(C(=O)N1Cc3n(c(n(CC4CC[N+](C)(CC4)C)n3)=O)CCC1)cc2,0.531542983,3.070191815,452.623,2.8462,-11.3,-8.2
c1ccccc1-n1nc(C2CCN(CC2)C(Oc2c(cc(Cl)c(C)c2F)F)=O)n(c1=O)C,0.584975989,2.793547395,462.884,4.18942,-10.6,-10.8
c1c(C2CCCCCC2)cc(C(Nc2c3c(cc(-n4nc(n(C)c4=O)C4CC4)c2)CCCC3)=O)cc1,0.450536362,2.765618648,484.644,6.0173,-12.5,-10.9
NCCCn1nc(CNC(c2c(cccc2)C2CC[N+](C)(C)CC2)=O)n(C)c1=O,0.671599822,3.02166834,401.535,0.8144,-9.2,-9.6
c1(CC[N+]2(CCCC2)CCC)ccc(cc1)C(Nc1cc(-n2c(=O)n(C)c(C)n2)ccc1)=O,0.534525368,2.874937772,448.591,3.69482,-10.8,-12.3
[n+]1(C)cc(ccc1)C1CC[N+](C)(CCn2nc3ccc(NC(=O)CO)cn3c2=O)CC1,0.43739048,3.492665941,426.521,0.2755,-9.2,-10.5
[n+]1(C)ccccc1NC(c1ccc(cc1)CCC[N+]1(Cn2c(n3c(n2)CCC3)=O)CCC1)=O,0.422505798,3.344208657,448.571,1.8786,-10.7,-11.5
c1cc(C2C(=Cc3cc(OC)c(cc3C2)C)C)ccc1CC(C(=O)O)NC(n1nc(n(c1=O)C)C1CC1)=O,0.494008203,3.80441155,516.598,3.77302,-10.3,-14.1
c12[n+](CCCC1)ccc(c2)C(NCCc1nn(C(C)(C)C)c(n1-c1cccc(c1)F)=O)=O,0.622496052,3.227478665,438.527,2.5244,-9.9,-11.8
C1Cc2c(CN1C(Cn1nc(n(c1=O)C1CC1)-c1cc(ccc1C(C)C)F)=O)cccc2,0.612118343,2.624178665,434.515,3.8941,-9,-12
[n+]1(CC2CCCCC2)ccc(cc1)C(=O)Nc1ccc[n+](c1)Cc1nn(c(n1C)=O)C,0.612965778,3.228844239,422.533,1.5747,-10.7,-11.5
c1cccc(C2(n3c(=O)n4c(n3)CCC4)CCN(CC2)C(C(=C)C(Nc2cc(C(F)(F)F)ccc2)=O)=O)c1,0.313481331,3.178070115,525.531,3.5707,-10.6,-11.2
[N+]1(CCC(CC1)c1ccc(cc1C(=O)N1CCCn2c(nn(c2=O)-c2ccccc2)C1)O)(C)C,0.607277089,3.110308134,462.574,2.7395,-7.6,-8.7
[n+]1(CC2CCCC2)cccc(c1)C(=O)Nc1c(-n2c(n3CCCc3n2)=O)cccc1,0.664818784,2.881835222,404.494,2.7102,-10,-12.7
C1CN(C2CCC2)CCC1C[n+]1ccc(C(Nc2c3ccc(cc3ccc2)-n2nc3CCCn3c2=O)=O)cc1,0.388714657,3.06821329,523.661,3.9377,-11.4,-7.4
[N+]1(CCCCC1)(C)Cc1ccc(CNC(Cc2ccccc2)=O)c(-n2nc(n(c2=O)C)C)c1,0.565361497,2.89490864,448.591,2.86882,-9.8,-11.2
[n+]1(cc(ccc1)NC(C1CCC(CC[n+]2n(c(n(n2)C)=O)C2CCCCC2)CC1)=O)C,0.715561895,3.457119088,428.581,2.0342,-9.2,-11
O1CCC(CC1)CNC(=O)C(n1c(n(-c2ccc(c(OC)c2)C(=O)Nc2ccccc2)nc1C)=O)C,0.498492603,3.029138913,493.564,2.70712,-9.7,-12.1
C[N+]1(C)CCC(CC1)[n+]1cccc(NC(=O)c2ccc(cc2)-n2nc3CCCn3c2=O)c1,0.503850478,3.359168766,434.544,1.9313,-10.2,-12.3
C1(c2c(ccc(F)c2)-n2nc3n(CCC3)c2=O)CC[N+](C)(CC1)CCc1cc(C(=O)NC2CCCC2)ccc1,0.460075109,3.141939889,532.684,4.3584,-11,-7.7
C1c2c(-c3c(cccc3)C1)ccc(NC(c1n(c(=O)n(n1)-c1c(F)cccc1)C(C)C)=O)c2,0.494958372,2.572048738,442.494,4.7719,-10.5,-9.6
[n+]1(ccc(cc1)C(Nc1ccc(-n2nc3CCCn3c2=O)cc1)=O)CCC1CCCCC1,0.60626144,2.774347831,432.548,3.4904,-10.3,-11
c1(n(Cc2ccccc2C[N+]2(C)CCCC2)nc(C[n+]2cc[n+](cc2)C)n1C)=O,0.451635175,3.658328499,395.531,0.5308,-9.1,-9.2
O=C(NC1CC(C[n+]2ccccc12)c1ccccc1)Cn1nc2n(c(nn2C)C)c1=O,0.498219711,4.03673296,418.481,0.87042,-10.3,-10.3
C1c2nn(-c3ccc(C(=O)Nc4c[n+](ccc4)CC4CC[N+](CC4)(C)C)cc3)c(n2CCC1)=O,0.467536929,3.268100716,462.598,2.3965,-10.9,-10.7
c1cc(ccc1C(NC1CC1)=O)Cn1c(=O)n(c(n1)C)CC1CCN(CC1)C(=O)Cc1c(cccc1)C,0.51381538,2.515564857,501.631,3.08344,-11.4,-11.4
[n+]1(C)cc(ccc1C(Nc1ccc(-n2nc3n(CCC3)c2=O)cc1)=O)CC1CCCC1,0.647851163,2.928252934,418.521,2.7897,-9.9,-7.6
[n+]1(ccc(c[n+]1CC1CCC(CC1)C[n+]1cccc(c1)C(=O)n1c(=O)n2CCCc2n1)C)C,0.543678367,3.931313272,449.579,0.89402,-11.2,-13.1
c1c(c(NC(=O)c2cn3ncn(C)c3n2)ccc1Cc1ccc2c(CCC2)c1)C[N+](C)(C)C,0.463259357,3.170757903,443.575,3.6058,-9.4,-10.4
O=C1c2c(CN(C1=O)C(C)=O)ccc(C(N1CCN(CC1)C(C1CCC(CC1)=Cc1nn(C)c(=O)n1C)=O)=O)c2,0.516738929,3.259677214,548.6,0.7484,-9.8,-7.5
C1c2c(CC[N+]1(C)C)ccc(NC(=O)c1ccc(CC3CCCc4nn(C)c(n43)=O)cc1)c2,0.626492414,3.46613937,446.575,3.0867,-9.6,-9.7
[n+]1(ccccc1)CC1N(CCCOc2c(ccc(c2)Cl)-n2nc3CCCn3c2=O)CCCC1,0.375962237,3.492519057,469.009,3.2447,-10.5,-11.2
FC(C(C)(CNC(=O)C1CCN(CC1)Cc1ccc2CCCc2c1)n1nc2CCCCCn2c1=O)(F)F,0.6337006,3.517837158,519.612,3.5658,-11.1,-9.9
C[N+](CCc1ccc(cc1)NC(N1CCn2c(=O)n(nc2C1)CC(C1CCCCC1)=O)=O)(C)C,0.63124267,2.923547919,469.61,2.4906,-10.6,-9.2
CC(C)c1c([n+](C)ccc1)NC(C1CC[N+](c2nn(c(=O)n2C)-c2ccccc2)(CC1)C)=O,0.47958258,3.487634691,450.587,2.5047,-9.8,-7.3
[n+]12c(CCC2NC(=O)c2cc(ccc2C(C)C)-n2c(n3c(n2)CCCC3)=O)cccc1,0.662342934,3.843598996,418.521,2.656,-10.5,-10.9
Fc1c(cc(c(c1OCC)F)NC(=O)c1cc(ccc1F)NC(CCn1nc2CCCCn2c1=O)=O)F,0.347990984,2.802078498,521.471,3.6173,-10.8,-12.3
c1(C[N+]2(CCOCC2)C)ccc(cc1)NC(=O)c1ccc(-n2nc3CCCCn3c2=O)cc1,0.608930179,2.801656911,448.547,2.5994,-9.1,-6.5
c1c(c(c(cc1F)F)C1(O)CCc2c1cc(cc2)NC(c1n(C)c(=O)n(n1)CCCC)=O)F,0.591278554,3.525403288,460.456,3.2336,-10.5,-9.6
[n+]1(nc([n+](cc1)C)NC(c1ccc(CCn2nc3CCCCCn3c2=O)cc1)=O)C,0.614484836,3.230075285,409.494,0.3102,-10.4,-12.3
c1c2CCCCCc2cc(c1)NC(=O)c1cc(-n2nc3n(CCC3)c2=O)ccc1OC(C)C,0.593344814,2.598358616,446.551,4.2886,-10.8,-12.2
[n+]1(cccc(c1)CC1CCC(CC1)C[n+]1cccc(-n2nc3CCCn3c2=O)c1)C,0.610884718,3.445715117,405.546,2.1413,-10.4,-13.3
n12CCCCCc2nn(c1=O)-c1cc(C(C)C)c(NC(COC2CC[N+](CC2)(C)C)=O)cc1,0.677918143,3.116359656,456.611,3.0777,-10,-7.2
c1c(cccc1NC(=O)c1c(ccc(c1)F)-n1c(=O)n2CCCc2n1)C1=CCC(CC1)C,0.656422177,3.179272004,432.499,4.575,-11.8,-10.9
c1c[n+](CC2CC[N+](C)(C)CC2)ccc1C(Nc1cccc(-n2c(nn(C)c2=O)C)c1)=O,0.490560409,3.227226358,436.56,1.90562,-10.9,-10.9
c1(cccc(-n2nc3CCCCn3c2=O)c1)C(Nc1ccc[n+](CC)c1C1CCCCC1)=O,0.602811481,2.960165084,446.575,3.9777,-10.1,-11.2
[n+]1(C)ccc(cc1)C1CCN(C(c2cc(Cl)ccc2-n2c(C)nn(C)c2=O)=O)CC1,0.60387591,2.88101689,426.928,2.37712,-7.5,-10
C1c2c(C[N+](C1)(C)C)cc(C(NCc1ccccc1-n1c(n3c(n1)CCCC3)=O)=O)cc2,0.644137443,2.945996525,432.548,2.4328,-11.3,-12.4
C[N+]1(CCC(CC1)c1ccccc1CCNC(c1nn(c(n1C1CCC1)=O)C)=O)CCc1ccccc1,0.452189848,3.094354129,502.683,3.846,-11.8,-10
[N+]12(CCCCCC2)CCC(CC1)[n+]1cc(ccc1)NC(c1ccccc1-n1nc2CCCn2c1=O)=O,0.452721409,4.000187176,488.636,3.2457,-12.3,-10.1
c1c[n+]2CCCCc2c(c1)CNC(c1cc(Cn2c(n(c(C)n2)CC)=O)c(F)cc1)=O,0.6163524,3.012851081,424.5,2.11432,-10.6,-12.1
